CARD SET,CARD NUMBER,ATHLETE,TEAM,SEQUENCE
Jersey Series Gold,84,Katie Lou Samuelson,Seattle Storm,10
Jersey Series Gold,85,Lexie Hull,Indiana Fever,10
Jersey Series Green,1,Maddy Siegrist,Dallas Wings,30
Jersey Series Green,2,Sydney Colson,Indiana Fever,30
Jersey Series Green,3,Leonie Fiebich,New York Liberty,30
Jersey Series Green,4,Nyara Sabally,New York Liberty,30
Jersey Series Green,5,Cameron Brink,Los Angeles Sparks,30
Jersey Series Green,6,Alissa Pili,Minnesota Lynx,30
Jersey Series Green,7,Temi Fagbenle,Golden State Valkyries,30
Jersey Series Green,8,Natasha Cloud,New York Liberty,30
Jersey Series Green,9,Kayla McBride,Minnesota Lynx,30
Jersey Series Green,10,Emily Engstler,Washington Mystics,30
Jersey Series Green,11,Aliyah Boston,Indiana Fever,30
Jersey Series Green,12,Courtney Vandersloot,Chicago Sky,30
Jersey Series Green,13,Courtney Williams,Minnesota Lynx,30
Jersey Series Green,14,Betnijah Laney-Hamilton,New York Liberty,30
Jersey Series Green,15,Brittney Sykes,Washington Mystics,30
Jersey Series Green,16,Natisha Hiedeman,Minnesota Lynx,30
Jersey Series Green,17,Brionna Jones,Atlanta Dream,30
Jersey Series Green,18,Jacy Sheldon,Connecticut Sun,30
Jersey Series Green,19,Sue Bird,Seattle Storm,30
Jersey Series Green,20,Haley Jones,Atlanta Dream,30
Jersey Series Green,21,Chelsea Gray,Las Vegas Aces,30
Jersey Series Green,22,Sabrina Ionescu,New York Liberty,30
Jersey Series Green,23,Rebecca Allen,Chicago Sky,30
Jersey Series Green,24,Kia Nurse,Chicago Sky,30
Jersey Series Green,25,Maya Moore,Minnesota Lynx,30
Jersey Series Green,26,DiJonai Carrington,Dallas Wings,30
Jersey Series Green,27,Ariel Atkins,Chicago Sky,30
Jersey Series Green,28,Kelsey Mitchell,Indiana Fever,30
Jersey Series Green,29,Napheesa Collier,Minnesota Lynx,30
Jersey Series Green,30,Caitlin Clark,Indiana Fever,30
Jersey Series Green,31,Karlie Samuelson,Minnesota Lynx,30
Jersey Series Green,32,Aerial Powers,Atlanta Dream,30
Jersey Series Green,33,Diamond Miller,Minnesota Lynx,30
Jersey Series Green,34,Nika Muhl,Seattle Storm,30
Jersey Series Green,35,Sophie Cunningham,Indiana Fever,30
Jersey Series Green,36,Aaliyah Edwards,Washington Mystics,30
Jersey Series Green,37,DeWanna Bonner,Indiana Fever,30
Jersey Series Green,38,Crystal Dangerfield,Los Angeles Sparks,30
Jersey Series Green,39,Rhyne Howard,Atlanta Dream,30
Jersey Series Green,40,Satou Sabally,Phoenix Mercury,30
Jersey Series Green,41,Zia Cooke,Seattle Storm,30
Jersey Series Green,42,Alanna Smith,Minnesota Lynx,30
Jersey Series Green,43,Jordin Canada,Atlanta Dream,30
Jersey Series Green,44,Jonquel Jones,New York Liberty,30
Jersey Series Green,45,Sami Whitcomb,Phoenix Mercury,30
Jersey Series Green,46,Skylar Diggins,Seattle Storm,30
Jersey Series Green,47,Gabby Williams,Seattle Storm,30
Jersey Series Green,48,Diana Taurasi,Phoenix Mercury,30
Jersey Series Green,49,A'ja Wilson,Las Vegas Aces,30
Jersey Series Green,50,Brittney Griner,Atlanta Dream,30
Jersey Series Green,51,Rickea Jackson,Los Angeles Sparks,30
Jersey Series Green,52,Julie Vanloo,Golden State Valkyries,30
Jersey Series Green,53,Veronica Burton,Golden State Valkyries,30
Jersey Series Green,54,Jaelyn Brown,Indiana Fever,30
Jersey Series Green,55,Allisha Gray,Atlanta Dream,30
Jersey Series Green,56,Kamilla Cardoso,Chicago Sky,30
Jersey Series Green,57,Ezi Magbegor,Seattle Storm,30
Jersey Series Green,58,Alysha Clark,Seattle Storm,30
Jersey Series Green,59,Kayla Thornton,Golden State Valkyries,30
Jersey Series Green,60,Dorka Juhasz,Minnesota Lynx,30
Jersey Series Green,61,Natasha Howard,Indiana Fever,30
Jersey Series Green,62,Alyssa Thomas,Phoenix Mercury,30
Jersey Series Green,63,Kalani Brown,Phoenix Mercury,30
Jersey Series Green,64,Jackie Young,Las Vegas Aces,30
Jersey Series Green,65,Elizabeth Kitley,Las Vegas Aces,30
Jersey Series Green,66,Nneka Ogwumike,Seattle Storm,30
Jersey Series Green,67,Dana Evans,Las Vegas Aces,30
Jersey Series Green,68,Kelsey Plum,Los Angeles Sparks,30
Jersey Series Green,69,Marine Johannes,New York Liberty,30
Jersey Series Green,70,Marina Mabrey,Connecticut Sun,30
Jersey Series Green,71,Tiffany Hayes,Golden State Valkyries,30
Jersey Series Green,72,Arike Ogunbowale,Dallas Wings,30
Jersey Series Green,73,Jordan Horston,Seattle Storm,30
Jersey Series Green,74,Breanna Stewart,New York Liberty,30
Jersey Series Green,75,Erica Wheeler,Seattle Storm,30
Jersey Series Green,76,Dearica Hamby,Los Angeles Sparks,30
Jersey Series Green,77,Jewell Loyd,Las Vegas Aces,30
Jersey Series Green,78,Angel Reese,Chicago Sky,30
Jersey Series Green,79,NaLyssa Smith,Dallas Wings,30
Jersey Series Green,80,Kahleah Copper,Phoenix Mercury,30
Jersey Series Green,81,Kate Martin,Golden State Valkyries,30
Jersey Series Green,82,Shakira Austin,Washington Mystics,30
Jersey Series Green,83,Bridget Carleton,Minnesota Lynx,30
Jersey Series Green,84,Katie Lou Samuelson,Seattle Storm,30
Jersey Series Green,85,Lexie Hull,Indiana Fever,30
Jersey Series Holo Platinum Blue,1,Maddy Siegrist,Dallas Wings,1
Jersey Series Holo Platinum Blue,2,Sydney Colson,Indiana Fever,1
Jersey Series Holo Platinum Blue,3,Leonie Fiebich,New York Liberty,1
Jersey Series Holo Platinum Blue,4,Nyara Sabally,New York Liberty,1
Jersey Series Holo Platinum Blue,5,Cameron Brink,Los Angeles Sparks,1
Jersey Series Holo Platinum Blue,6,Alissa Pili,Minnesota Lynx,1
Jersey Series Holo Platinum Blue,7,Temi Fagbenle,Golden State Valkyries,1
Jersey Series Holo Platinum Blue,8,Natasha Cloud,New York Liberty,1
Jersey Series Holo Platinum Blue,9,Kayla McBride,Minnesota Lynx,1
Jersey Series Holo Platinum Blue,10,Emily Engstler,Washington Mystics,1
Jersey Series Holo Platinum Blue,11,Aliyah Boston,Indiana Fever,1
Jersey Series Holo Platinum Blue,12,Courtney Vandersloot,Chicago Sky,1
Jersey Series Holo Platinum Blue,13,Courtney Williams,Minnesota Lynx,1
Jersey Series Holo Platinum Blue,14,Betnijah Laney-Hamilton,New York Liberty,1
Jersey Series Holo Platinum Blue,15,Brittney Sykes,Washington Mystics,1
Jersey Series Holo Platinum Blue,16,Natisha Hiedeman,Minnesota Lynx,1
Jersey Series Holo Platinum Blue,17,Brionna Jones,Atlanta Dream,1
Jersey Series Holo Platinum Blue,18,Jacy Sheldon,Connecticut Sun,1
Jersey Series Holo Platinum Blue,19,Sue Bird,Seattle Storm,1
Jersey Series Holo Platinum Blue,20,Haley Jones,Atlanta Dream,1
Jersey Series Holo Platinum Blue,21,Chelsea Gray,Las Vegas Aces,1
Jersey Series Holo Platinum Blue,22,Sabrina Ionescu,New York Liberty,1
Jersey Series Holo Platinum Blue,23,Rebecca Allen,Chicago Sky,1
Jersey Series Holo Platinum Blue,24,Kia Nurse,Chicago Sky,1
Jersey Series Holo Platinum Blue,25,Maya Moore,Minnesota Lynx,1
Jersey Series Holo Platinum Blue,26,DiJonai Carrington,Dallas Wings,1
Jersey Series Holo Platinum Blue,27,Ariel Atkins,Chicago Sky,1
Jersey Series Holo Platinum Blue,28,Kelsey Mitchell,Indiana Fever,1
Jersey Series Holo Platinum Blue,29,Napheesa Collier,Minnesota Lynx,1
Jersey Series Holo Platinum Blue,30,Caitlin Clark,Indiana Fever,1
Jersey Series Holo Platinum Blue,31,Karlie Samuelson,Minnesota Lynx,1
Jersey Series Holo Platinum Blue,32,Aerial Powers,Atlanta Dream,1
Jersey Series Holo Platinum Blue,33,Diamond Miller,Minnesota Lynx,1
Jersey Series Holo Platinum Blue,34,Nika Muhl,Seattle Storm,1
Jersey Series Holo Platinum Blue,35,Sophie Cunningham,Indiana Fever,1
Jersey Series Holo Platinum Blue,36,Aaliyah Edwards,Washington Mystics,1
Jersey Series Holo Platinum Blue,37,DeWanna Bonner,Indiana Fever,1
Jersey Series Holo Platinum Blue,38,Crystal Dangerfield,Los Angeles Sparks,1
Jersey Series Holo Platinum Blue,39,Rhyne Howard,Atlanta Dream,1
Jersey Series Holo Platinum Blue,40,Satou Sabally,Phoenix Mercury,1
Jersey Series Holo Platinum Blue,41,Zia Cooke,Seattle Storm,1
Jersey Series Holo Platinum Blue,42,Alanna Smith,Minnesota Lynx,1
Jersey Series Holo Platinum Blue,43,Jordin Canada,Atlanta Dream,1
Jersey Series Holo Platinum Blue,44,Jonquel Jones,New York Liberty,1
Jersey Series Holo Platinum Blue,45,Sami Whitcomb,Phoenix Mercury,1
Jersey Series Holo Platinum Blue,46,Skylar Diggins,Seattle Storm,1
Jersey Series Holo Platinum Blue,47,Gabby Williams,Seattle Storm,1
Jersey Series Holo Platinum Blue,48,Diana Taurasi,Phoenix Mercury,1
Jersey Series Holo Platinum Blue,49,A'ja Wilson,Las Vegas Aces,1
Jersey Series Holo Platinum Blue,50,Brittney Griner,Atlanta Dream,1
Jersey Series Holo Platinum Blue,51,Rickea Jackson,Los Angeles Sparks,1
Jersey Series Holo Platinum Blue,52,Julie Vanloo,Golden State Valkyries,1
Jersey Series Holo Platinum Blue,53,Veronica Burton,Golden State Valkyries,1
Jersey Series Holo Platinum Blue,54,Jaelyn Brown,Indiana Fever,1
Jersey Series Holo Platinum Blue,55,Allisha Gray,Atlanta Dream,1
Jersey Series Holo Platinum Blue,56,Kamilla Cardoso,Chicago Sky,1
Jersey Series Holo Platinum Blue,57,Ezi Magbegor,Seattle Storm,1
Jersey Series Holo Platinum Blue,58,Alysha Clark,Seattle Storm,1
Jersey Series Holo Platinum Blue,59,Kayla Thornton,Golden State Valkyries,1
Jersey Series Holo Platinum Blue,60,Dorka Juhasz,Minnesota Lynx,1
Jersey Series Holo Platinum Blue,61,Natasha Howard,Indiana Fever,1
Jersey Series Holo Platinum Blue,62,Alyssa Thomas,Phoenix Mercury,1
Jersey Series Holo Platinum Blue,63,Kalani Brown,Phoenix Mercury,1
Jersey Series Holo Platinum Blue,64,Jackie Young,Las Vegas Aces,1
Jersey Series Holo Platinum Blue,65,Elizabeth Kitley,Las Vegas Aces,1
Jersey Series Holo Platinum Blue,66,Nneka Ogwumike,Seattle Storm,1
Jersey Series Holo Platinum Blue,67,Dana Evans,Las Vegas Aces,1
Jersey Series Holo Platinum Blue,68,Kelsey Plum,Los Angeles Sparks,1
Jersey Series Holo Platinum Blue,69,Marine Johannes,New York Liberty,1
Jersey Series Holo Platinum Blue,70,Marina Mabrey,Connecticut Sun,1
Jersey Series Holo Platinum Blue,71,Tiffany Hayes,Golden State Valkyries,1
Jersey Series Holo Platinum Blue,72,Arike Ogunbowale,Dallas Wings,1
Jersey Series Holo Platinum Blue,73,Jordan Horston,Seattle Storm,1
Jersey Series Holo Platinum Blue,74,Breanna Stewart,New York Liberty,1
Jersey Series Holo Platinum Blue,75,Erica Wheeler,Seattle Storm,1
Jersey Series Holo Platinum Blue,76,Dearica Hamby,Los Angeles Sparks,1
Jersey Series Holo Platinum Blue,77,Jewell Loyd,Las Vegas Aces,1
Jersey Series Holo Platinum Blue,78,Angel Reese,Chicago Sky,1
Jersey Series Holo Platinum Blue,79,NaLyssa Smith,Dallas Wings,1
Jersey Series Holo Platinum Blue,80,Kahleah Copper,Phoenix Mercury,1
Jersey Series Holo Platinum Blue,81,Kate Martin,Golden State Valkyries,1
Jersey Series Holo Platinum Blue,82,Shakira Austin,Washington Mystics,1
Jersey Series Holo Platinum Blue,83,Bridget Carleton,Minnesota Lynx,1
Jersey Series Holo Platinum Blue,84,Katie Lou Samuelson,Seattle Storm,1
Jersey Series Holo Platinum Blue,85,Lexie Hull,Indiana Fever,1
Jersey Series Prime,1,Maddy Siegrist,Dallas Wings,25
Jersey Series Prime,2,Sydney Colson,Indiana Fever,25
Jersey Series Prime,3,Leonie Fiebich,New York Liberty,25
Jersey Series Prime,4,Nyara Sabally,New York Liberty,25
Jersey Series Prime,5,Cameron Brink,Los Angeles Sparks,25
Jersey Series Prime,6,Alissa Pili,Minnesota Lynx,25
Jersey Series Prime,7,Temi Fagbenle,Golden State Valkyries,25
Jersey Series Prime,8,Natasha Cloud,New York Liberty,25
Jersey Series Prime,9,Kayla McBride,Minnesota Lynx,25
Jersey Series Prime,11,Aliyah Boston,Indiana Fever,25
Jersey Series Prime,12,Courtney Vandersloot,Chicago Sky,25
Jersey Series Prime,13,Courtney Williams,Minnesota Lynx,25
Jersey Series Prime,14,Betnijah Laney-Hamilton,New York Liberty,25
Jersey Series Prime,16,Natisha Hiedeman,Minnesota Lynx,25
Jersey Series Prime,17,Brionna Jones,Atlanta Dream,25
Jersey Series Prime,18,Jacy Sheldon,Connecticut Sun,25
Jersey Series Prime,19,Sue Bird,Seattle Storm,25
Jersey Series Prime,20,Haley Jones,Atlanta Dream,25
Jersey Series Prime,21,Chelsea Gray,Las Vegas Aces,25
Jersey Series Prime,22,Sabrina Ionescu,New York Liberty,25
Jersey Series Prime,23,Rebecca Allen,Chicago Sky,25
Jersey Series Prime,24,Kia Nurse,Chicago Sky,25
Jersey Series Prime,25,Maya Moore,Minnesota Lynx,25
Jersey Series Prime,26,DiJonai Carrington,Dallas Wings,25
Jersey Series Prime,27,Ariel Atkins,Chicago Sky,25
Jersey Series Prime,28,Kelsey Mitchell,Indiana Fever,25
Jersey Series Prime,29,Napheesa Collier,Minnesota Lynx,25
Jersey Series Prime,30,Caitlin Clark,Indiana Fever,25
Jersey Series Prime,31,Karlie Samuelson,Minnesota Lynx,25
Jersey Series Prime,32,Aerial Powers,Atlanta Dream,25
Jersey Series Prime,33,Diamond Miller,Minnesota Lynx,25
Jersey Series Prime,34,Nika Muhl,Seattle Storm,25
Jersey Series Prime,35,Sophie Cunningham,Indiana Fever,25
Jersey Series Prime,37,DeWanna Bonner,Indiana Fever,25
Jersey Series Prime,38,Crystal Dangerfield,Los Angeles Sparks,25
Jersey Series Prime,39,Rhyne Howard,Atlanta Dream,25
Jersey Series Prime,40,Satou Sabally,Phoenix Mercury,25
Jersey Series Prime,41,Zia Cooke,Seattle Storm,25
Jersey Series Prime,42,Alanna Smith,Minnesota Lynx,25
Jersey Series Prime,43,Jordin Canada,Atlanta Dream,25
Jersey Series Prime,44,Jonquel Jones,New York Liberty,25
Jersey Series Prime,45,Sami Whitcomb,Phoenix Mercury,25
Jersey Series Prime,46,Skylar Diggins,Seattle Storm,25
Jersey Series Prime,47,Gabby Williams,Seattle Storm,25
Jersey Series Prime,48,Diana Taurasi,Phoenix Mercury,25
Jersey Series Prime,49,A'ja Wilson,Las Vegas Aces,25
Jersey Series Prime,50,Brittney Griner,Atlanta Dream,25
Jersey Series Prime,51,Rickea Jackson,Los Angeles Sparks,25
Jersey Series Prime,52,Julie Vanloo,Golden State Valkyries,25
Jersey Series Prime,53,Veronica Burton,Golden State Valkyries,25
Jersey Series Prime,54,Jaelyn Brown,Indiana Fever,25
Jersey Series Prime,55,Allisha Gray,Atlanta Dream,25
Jersey Series Prime,56,Kamilla Cardoso,Chicago Sky,25
Jersey Series Prime,57,Ezi Magbegor,Seattle Storm,25
Jersey Series Prime,58,Alysha Clark,Seattle Storm,25
Jersey Series Prime,59,Kayla Thornton,Golden State Valkyries,25
Jersey Series Prime,60,Dorka Juhasz,Minnesota Lynx,25
Jersey Series Prime,61,Natasha Howard,Indiana Fever,25
Jersey Series Prime,62,Alyssa Thomas,Phoenix Mercury,25
Jersey Series Prime,63,Kalani Brown,Phoenix Mercury,25
Jersey Series Prime,64,Jackie Young,Las Vegas Aces,25
Jersey Series Prime,65,Elizabeth Kitley,Las Vegas Aces,25
Jersey Series Prime,66,Nneka Ogwumike,Seattle Storm,25
Jersey Series Prime,67,Dana Evans,Las Vegas Aces,25
Jersey Series Prime,68,Kelsey Plum,Los Angeles Sparks,25
Jersey Series Prime,69,Marine Johannes,New York Liberty,25
Jersey Series Prime,70,Marina Mabrey,Connecticut Sun,25
Jersey Series Prime,71,Tiffany Hayes,Golden State Valkyries,25
Jersey Series Prime,72,Arike Ogunbowale,Dallas Wings,25
Jersey Series Prime,73,Jordan Horston,Seattle Storm,25
Jersey Series Prime,74,Breanna Stewart,New York Liberty,25
Jersey Series Prime,75,Erica Wheeler,Seattle Storm,25
Jersey Series Prime,76,Dearica Hamby,Los Angeles Sparks,25
Jersey Series Prime,77,Jewell Loyd,Las Vegas Aces,25
Jersey Series Prime,78,Angel Reese,Chicago Sky,25
Jersey Series Prime,79,NaLyssa Smith,Dallas Wings,25
Jersey Series Prime,80,Kahleah Copper,Phoenix Mercury,25
Jersey Series Prime,81,Kate Martin,Golden State Valkyries,25
Jersey Series Prime,83,Bridget Carleton,Minnesota Lynx,25
Jersey Series Prime,84,Katie Lou Samuelson,Seattle Storm,25
Jersey Series Prime,85,Lexie Hull,Indiana Fever,25
Jersey Series Red,1,Maddy Siegrist,Dallas Wings,
Jersey Series Red,2,Sydney Colson,Indiana Fever,
Jersey Series Red,3,Leonie Fiebich,New York Liberty,
Jersey Series Red,4,Nyara Sabally,New York Liberty,
Jersey Series Red,5,Cameron Brink,Los Angeles Sparks,
Jersey Series Red,6,Alissa Pili,Minnesota Lynx,
Jersey Series Red,7,Temi Fagbenle,Golden State Valkyries,
Jersey Series Red,8,Natasha Cloud,New York Liberty,
Jersey Series Red,9,Kayla McBride,Minnesota Lynx,
Jersey Series Red,10,Emily Engstler,Washington Mystics,
Jersey Series Red,11,Aliyah Boston,Indiana Fever,
Jersey Series Red,12,Courtney Vandersloot,Chicago Sky,
Jersey Series Red,13,Courtney Williams,Minnesota Lynx,
Jersey Series Red,14,Betnijah Laney-Hamilton,New York Liberty,
Jersey Series Red,15,Brittney Sykes,Washington Mystics,
Jersey Series Red,16,Natisha Hiedeman,Minnesota Lynx,
Jersey Series Red,17,Brionna Jones,Atlanta Dream,
Jersey Series Red,18,Jacy Sheldon,Connecticut Sun,
Jersey Series Red,19,Sue Bird,Seattle Storm,
Jersey Series Red,20,Haley Jones,Atlanta Dream,
Jersey Series Red,21,Chelsea Gray,Las Vegas Aces,
Jersey Series Red,22,Sabrina Ionescu,New York Liberty,
Jersey Series Red,23,Rebecca Allen,Chicago Sky,
Jersey Series Red,24,Kia Nurse,Chicago Sky,
Jersey Series Red,25,Maya Moore,Minnesota Lynx,
Jersey Series Red,26,DiJonai Carrington,Dallas Wings,
Jersey Series Red,27,Ariel Atkins,Chicago Sky,
Jersey Series Red,28,Kelsey Mitchell,Indiana Fever,
Jersey Series Red,29,Napheesa Collier,Minnesota Lynx,
Jersey Series Red,30,Caitlin Clark,Indiana Fever,
Jersey Series Red,31,Karlie Samuelson,Minnesota Lynx,
Jersey Series Red,32,Aerial Powers,Atlanta Dream,
Jersey Series Red,33,Diamond Miller,Minnesota Lynx,
Jersey Series Red,34,Nika Muhl,Seattle Storm,
Jersey Series Red,35,Sophie Cunningham,Indiana Fever,
Jersey Series Red,36,Aaliyah Edwards,Washington Mystics,
Jersey Series Red,37,DeWanna Bonner,Indiana Fever,
Jersey Series Red,38,Crystal Dangerfield,Los Angeles Sparks,
Jersey Series Red,39,Rhyne Howard,Atlanta Dream,
Jersey Series Red,40,Satou Sabally,Phoenix Mercury,
Jersey Series Red,41,Zia Cooke,Seattle Storm,
Jersey Series Red,42,Alanna Smith,Minnesota Lynx,
Jersey Series Red,43,Jordin Canada,Atlanta Dream,
Jersey Series Red,44,Jonquel Jones,New York Liberty,
Jersey Series Red,45,Sami Whitcomb,Phoenix Mercury,
Jersey Series Red,46,Skylar Diggins,Seattle Storm,
Jersey Series Red,47,Gabby Williams,Seattle Storm,
Jersey Series Red,48,Diana Taurasi,Phoenix Mercury,
Jersey Series Red,49,A'ja Wilson,Las Vegas Aces,
Jersey Series Red,50,Brittney Griner,Atlanta Dream,
Jersey Series Red,51,Rickea Jackson,Los Angeles Sparks,
Jersey Series Red,52,Julie Vanloo,Golden State Valkyries,
Jersey Series Red,53,Veronica Burton,Golden State Valkyries,
Jersey Series Red,54,Jaelyn Brown,Indiana Fever,
Jersey Series Red,55,Allisha Gray,Atlanta Dream,
Jersey Series Red,56,Kamilla Cardoso,Chicago Sky,
Jersey Series Red,57,Ezi Magbegor,Seattle Storm,
Jersey Series Red,58,Alysha Clark,Seattle Storm,
Jersey Series Red,59,Kayla Thornton,Golden State Valkyries,
Jersey Series Red,60,Dorka Juhasz,Minnesota Lynx,
Jersey Series Red,61,Natasha Howard,Indiana Fever,
Jersey Series Red,62,Alyssa Thomas,Phoenix Mercury,
Jersey Series Red,63,Kalani Brown,Phoenix Mercury,
Jersey Series Red,64,Jackie Young,Las Vegas Aces,
Jersey Series Red,65,Elizabeth Kitley,Las Vegas Aces,
Jersey Series Red,66,Nneka Ogwumike,Seattle Storm,
Jersey Series Red,67,Dana Evans,Las Vegas Aces,
Jersey Series Red,68,Kelsey Plum,Los Angeles Sparks,
Jersey Series Red,69,Marine Johannes,New York Liberty,
Jersey Series Red,70,Marina Mabrey,Connecticut Sun,
Jersey Series Red,71,Tiffany Hayes,Golden State Valkyries,
Jersey Series Red,72,Arike Ogunbowale,Dallas Wings,
Jersey Series Red,73,Jordan Horston,Seattle Storm,
Jersey Series Red,74,Breanna Stewart,New York Liberty,
