Card Set,Card Number,Athlete,Team,Sequence
Base Prizms Red Pulsar,47,Stephanie Soares,Dallas Wings,/299
Base Prizms Red Pulsar,48,Celeste Taylor,Phoenix Mercury,/299
Base Prizms Red Pulsar,49,Jewell Loyd,Seattle Storm,/299
Base Prizms Red Pulsar,50,Ezi Magbegor,Seattle Storm,/299
Base Prizms Red Pulsar,51,Sug Sutton,Washington Mystics,/299
Base Prizms Red Pulsar,52,Nneka Ogwumike,Seattle Storm,/299
Base Prizms Red Pulsar,53,Courtney Vandersloot,New York Liberty,/299
Base Prizms Red Pulsar,54,Laeticia Amihere,Atlanta Dream,/299
Base Prizms Red Pulsar,55,Gabby Williams,Seattle Storm,/299
Base Prizms Red Pulsar,56,Ariel Atkins,Washington Mystics,/299
Base Prizms Red Pulsar,57,Tiffany Mitchell,Connecticut Sun,/299
Base Prizms Red Pulsar,58,Diana Taurasi,Phoenix Mercury,/299
Base Prizms Red Pulsar,59,Cheryl Ford,Detroit Shock,/299
Base Prizms Red Pulsar,60,Rickea Jackson,Los Angeles Sparks,/299
Base Prizms Red Pulsar,61,Erica Wheeler,Indiana Fever,/299
Base Prizms Red Pulsar,62,Rae Burrell,Los Angeles Sparks,/299
Base Prizms Red Pulsar,63,Diamond Miller,Minnesota Lynx,/299
Base Prizms Red Pulsar,64,Kelsey Mitchell,Indiana Fever,/299
Base Prizms Red Pulsar,65,Charisma Osborne,Phoenix Mercury,/299
Base Prizms Red Pulsar,66,Chennedy Carter,Chicago Sky,/299
Base Prizms Red Pulsar,67,Emily Engstler,Washington Mystics,/299
Base Prizms Red Pulsar,68,Jade Melbourne,Washington Mystics,/299
Base Prizms Red Pulsar,69,Victoria Vivians,Seattle Storm,/299
Base Prizms Red Pulsar,70,Aaliyah Edwards,Washington Mystics,/299
Base Prizms Red Pulsar,71,Nia Coffey,Atlanta Dream,/299
Base Prizms Red Pulsar,72,Dana Evans,Chicago Sky,/299
Base Prizms Red Pulsar,73,Sydney Colson,Las Vegas Aces,/299
Base Prizms Red Pulsar,74,Sheryl Swoopes,Houston Comets,/299
Base Prizms Red Pulsar,75,Nika Muhl,Seattle Storm,/299
Base Prizms Red Pulsar,76,Skylar Diggins-Smith,Seattle Storm,/299
Base Prizms Red Pulsar,77,Kelsey Plum,Las Vegas Aces,/299
Base Prizms Red Pulsar,78,Megan Gustafson,Las Vegas Aces,/299
Base Prizms Red Pulsar,79,Courtney Williams,Minnesota Lynx,/299
Base Prizms Red Pulsar,80,Brittney Sykes,Washington Mystics,/299
Base Prizms Red Pulsar,81,Tiffany Hayes,Las Vegas Aces,/299
Base Prizms Red Pulsar,82,Karlie Samuelson,Washington Mystics,/299
Base Prizms Red Pulsar,83,Alissa Pili,Minnesota Lynx,/299
Base Prizms Red Pulsar,84,Chelsea Gray,Las Vegas Aces,/299
Base Prizms Red Pulsar,85,Alana Beard,Los Angeles Sparks,/299
Base Prizms Red Pulsar,86,A'ja Wilson,Las Vegas Aces,/299
Base Prizms Red Pulsar,87,Nyara Sabally,New York Liberty,/299
Base Prizms Red Pulsar,88,Sami Whitcomb,Seattle Storm,/299
Base Prizms Red Pulsar,89,Grace Berger,Indiana Fever,/299
Base Prizms Red Pulsar,90,Kayla Thornton,New York Liberty,/299
Base Prizms Red Pulsar,91,Jordin Canada,Atlanta Dream,/299
Base Prizms Red Pulsar,92,Sevgi Uzun,Dallas Wings,/299
Base Prizms Red Pulsar,93,Kamilla Cardoso,Chicago Sky,/299
Base Prizms Red Pulsar,94,Maddy Siegrist,Dallas Wings,/299
Base Prizms Red Pulsar,95,Olivia Epoupa,Minnesota Lynx,/299
Base Prizms Red Pulsar,96,Allisha Gray,Atlanta Dream,/299
Base Prizms Red Pulsar,97,Aari McDonald,Los Angeles Sparks,/299
Base Prizms Red Pulsar,98,Lisa Leslie,Los Angeles Sparks,/299
Base Prizms Red Pulsar,99,Breanna Stewart,New York Liberty,/299
Base Prizms Red Pulsar,100,Ruth Riley,Detroit Shock,/299
Base Prizms Red Pulsar,101,Alysha Clark,Las Vegas Aces,/299
Base Prizms Red Pulsar,102,Tyasha Harris,Connecticut Sun,/299
Base Prizms Red Pulsar,103,Jordan Horston,Seattle Storm,/299
Base Prizms Red Pulsar,104,Ivana Dojkic,New York Liberty,/299
Base Prizms Red Pulsar,105,Teaira McCowan,Dallas Wings,/299
Base Prizms Red Pulsar,106,Dawn Staley,Charlotte Sting,/299
Base Prizms Red Pulsar,107,Lindsay Allen,Chicago Sky,/299
Base Prizms Red Pulsar,108,Lauren Jackson,Seattle Storm,/299
Base Prizms Red Pulsar,109,Mercedes Russell,Seattle Storm,/299
Base Prizms Red Pulsar,110,Lexie Brown,Los Angeles Sparks,/299
Base Prizms Red Pulsar,111,Alanna Smith,Minnesota Lynx,/299
Base Prizms Red Pulsar,112,Sue Bird,Seattle Storm,/299
Base Prizms Red Pulsar,113,Brittney Griner,Phoenix Mercury,/299
Base Prizms Red Pulsar,114,Cheyenne Parker-Tyus,Atlanta Dream,/299
Base Prizms Red Pulsar,115,Kahleah Copper,Phoenix Mercury,/299
Base Prizms Red Pulsar,116,DeWanna Bonner,Connecticut Sun,/299
Base Prizms Red Pulsar,117,Sophie Cunningham,Phoenix Mercury,/299
Base Prizms Red Pulsar,118,DiJonai Carrington,Connecticut Sun,/299
Base Prizms Red Pulsar,119,Katie Douglas,Indiana Fever,/299
Base Prizms Red Pulsar,120,Monique Billings,Phoenix Mercury,/299
Base Prizms Red Pulsar,121,Lou Lopez Senechal,Dallas Wings,/299
Base Prizms Red Pulsar,122,Kiah Stokes,Las Vegas Aces,/299
Base Prizms Red Pulsar,123,Dorka Juhasz,Minnesota Lynx,/299
Base Prizms Red Pulsar,124,Rebecca Allen,Phoenix Mercury,/299
Base Prizms Red Pulsar,125,Cheryl Miller,Phoenix Mercury,/299
Base Prizms Red Pulsar,126,Kate Martin,Las Vegas Aces,/299
Base Prizms Red Pulsar,127,Cameron Brink,Los Angeles Sparks,/299
Base Prizms Red Pulsar,128,Katie Lou Samuelson,Indiana Fever,/299
Base Prizms Red Pulsar,129,Kia Nurse,Los Angeles Sparks,/299
Base Prizms Red Pulsar,130,Natasha Howard,Dallas Wings,/299
Base Prizms Red Pulsar,131,Moriah Jefferson,Chicago Sky,/299
Base Prizms Red Pulsar,132,Marina Mabrey,Connecticut Sun,/299
Base Prizms Red Pulsar,133,Kristy Wallace,Indiana Fever,/299
Base Prizms Red Pulsar,134,Shakira Austin,Washington Mystics,/299
Base Prizms Red Pulsar,135,Ticha Penicheiro,Sacramento Monarchs,/299
Base Prizms Red Pulsar,136,Temi Fagbenle,Indiana Fever,/299
Base Prizms Red Pulsar,137,NaLyssa Smith,Indiana Fever,/299
Base Prizms Red Pulsar,138,Bridget Carleton,Minnesota Lynx,/299
Base Prizms Red Pulsar,139,Nancy Lieberman,Phoenix Mercury,/299
Base Prizms Red Pulsar,140,Elizabeth Kitley,Las Vegas Aces,/299
Base Prizms Red Pulsar,141,Jacy Sheldon,Dallas Wings,/299
Base Prizms Red Pulsar,142,Aaliyah Edwards,Washington Mystics,/299
Base Prizms Red Pulsar,143,Cameron Brink,Los Angeles Sparks,/299
Base Prizms Red Pulsar,144,Rickea Jackson,Los Angeles Sparks,/299
Base Prizms Red Pulsar,145,Caitlin Clark,Indiana Fever,/299
Base Prizms Red Pulsar,146,Nika Muhl,Seattle Storm,/299
Base Prizms Red Pulsar,147,Angel Reese,Chicago Sky,/299
Base Prizms Red Pulsar,148,Kate Martin,Las Vegas Aces,/299
Base Prizms Red Pulsar,149,Kamilla Cardoso,Chicago Sky,/299
Base Prizms Red Pulsar,150,Alissa Pili,Minnesota Lynx,/299
Base Prizms Silver,1,Jackie Young,Las Vegas Aces,
Base Prizms Silver,2,Haley Jones,Atlanta Dream,
Base Prizms Silver,3,Aliyah Boston,Indiana Fever,
Base Prizms Silver,4,Jacy Sheldon,Dallas Wings,
Base Prizms Silver,5,Betnijah Laney-Hamilton,New York Liberty,
Base Prizms Silver,6,Isabelle Harrison,Chicago Sky,
Base Prizms Silver,7,Elena Delle Donne,Washington Mystics,
Base Prizms Silver,8,Diamond DeShields,Chicago Sky,
Base Prizms Silver,9,Joyner Holmes,Seattle Storm,
Base Prizms Silver,10,Angel Reese,Chicago Sky,
Base Prizms Silver,11,Natasha Cloud,Phoenix Mercury,
Base Prizms Silver,12,Kristi Toliver,Washington Mystics,
Base Prizms Silver,13,Kayla McBride,Minnesota Lynx,
Base Prizms Silver,14,Jonquel Jones,New York Liberty,
Base Prizms Silver,15,Ruthie Bolton,Sacramento Monarchs,
Base Prizms Silver,16,Lexie Hull,Indiana Fever,
Base Prizms Silver,17,Sabrina Ionescu,New York Liberty,
Base Prizms Silver,18,Natisha Hiedeman,Minnesota Lynx,
Base Prizms Silver,19,Dearica Hamby,Los Angeles Sparks,
Base Prizms Silver,20,Myisha Hines-Allen,Minnesota Lynx,
Base Prizms Silver,21,Cynthia Cooper-Dyke,Houston Comets,
Base Prizms Silver,22,Caitlin Clark,Indiana Fever,
Base Prizms Silver,23,Li Yueru,Los Angeles Sparks,
Base Prizms Silver,24,Elizabeth Williams,Chicago Sky,
Base Prizms Silver,25,Rachel Banham,Chicago Sky,
Base Prizms Silver,26,Napheesa Collier,Minnesota Lynx,
Base Prizms Silver,27,Brionna Jones,Connecticut Sun,
Base Prizms Silver,28,Arike Ogunbowale,Dallas Wings,
Base Prizms Silver,29,Kalani Brown,Dallas Wings,
Base Prizms Silver,30,Leonie Fiebich,New York Liberty,
Base Prizms Silver,31,Jaelyn Brown,Dallas Wings,
Base Prizms Silver,32,Cappie Pondexter,New York Liberty,
Base Prizms Silver,33,Jaylyn Sherrod,New York Liberty,
Base Prizms Silver,34,Stefanie Dolson,Washington Mystics,
Base Prizms Silver,35,Veronica Burton,Connecticut Sun,
Base Prizms Silver,36,Tina Charles,Atlanta Dream,
Base Prizms Silver,37,Aerial Powers,Atlanta Dream,
Base Prizms Silver,38,Maya Caldwell,Indiana Fever,
Base Prizms Silver,39,Rhyne Howard,Atlanta Dream,
Base Prizms Silver,40,Tamika Catchings,Indiana Fever,
Base Prizms Silver,41,Marine Johannes,New York Liberty,
Base Prizms Silver,42,Julie Vanloo,Washington Mystics,
Base Prizms Silver,43,Satou Sabally,Dallas Wings,
Base Prizms Silver,44,Alyssa Thomas,Connecticut Sun,
Base Prizms Silver,45,Marquesha Davis,New York Liberty,
Base Prizms Silver,46,Zia Cooke,Los Angeles Sparks,
Base Prizms Silver,47,Stephanie Soares,Dallas Wings,
Base Prizms Silver,48,Celeste Taylor,Phoenix Mercury,
Base Prizms Silver,49,Jewell Loyd,Seattle Storm,
Base Prizms Silver,50,Ezi Magbegor,Seattle Storm,
Base Prizms Silver,51,Sug Sutton,Washington Mystics,
Base Prizms Silver,52,Nneka Ogwumike,Seattle Storm,
Base Prizms Silver,53,Courtney Vandersloot,New York Liberty,
Base Prizms Silver,54,Laeticia Amihere,Atlanta Dream,
Base Prizms Silver,55,Gabby Williams,Seattle Storm,
Base Prizms Silver,56,Ariel Atkins,Washington Mystics,
Base Prizms Silver,57,Tiffany Mitchell,Connecticut Sun,
Base Prizms Silver,58,Diana Taurasi,Phoenix Mercury,
Base Prizms Silver,59,Cheryl Ford,Detroit Shock,
Base Prizms Silver,60,Rickea Jackson,Los Angeles Sparks,
Base Prizms Silver,61,Erica Wheeler,Indiana Fever,
Base Prizms Silver,62,Rae Burrell,Los Angeles Sparks,
Base Prizms Silver,63,Diamond Miller,Minnesota Lynx,
Base Prizms Silver,64,Kelsey Mitchell,Indiana Fever,
Base Prizms Silver,65,Charisma Osborne,Phoenix Mercury,
Base Prizms Silver,66,Chennedy Carter,Chicago Sky,
Base Prizms Silver,67,Emily Engstler,Washington Mystics,
Base Prizms Silver,68,Jade Melbourne,Washington Mystics,
Base Prizms Silver,69,Victoria Vivians,Seattle Storm,
Base Prizms Silver,70,Aaliyah Edwards,Washington Mystics,
Base Prizms Silver,71,Nia Coffey,Atlanta Dream,
Base Prizms Silver,72,Dana Evans,Chicago Sky,
Base Prizms Silver,73,Sydney Colson,Las Vegas Aces,
Base Prizms Silver,74,Sheryl Swoopes,Houston Comets,
Base Prizms Silver,75,Nika Muhl,Seattle Storm,
Base Prizms Silver,76,Skylar Diggins-Smith,Seattle Storm,
Base Prizms Silver,77,Kelsey Plum,Las Vegas Aces,
Base Prizms Silver,78,Megan Gustafson,Las Vegas Aces,
Base Prizms Silver,79,Courtney Williams,Minnesota Lynx,
Base Prizms Silver,80,Brittney Sykes,Washington Mystics,
Base Prizms Silver,81,Tiffany Hayes,Las Vegas Aces,
Base Prizms Silver,82,Karlie Samuelson,Washington Mystics,
Base Prizms Silver,83,Alissa Pili,Minnesota Lynx,
Base Prizms Silver,84,Chelsea Gray,Las Vegas Aces,
Base Prizms Silver,85,Alana Beard,Los Angeles Sparks,
Base Prizms Silver,86,A'ja Wilson,Las Vegas Aces,
Base Prizms Silver,87,Nyara Sabally,New York Liberty,
Base Prizms Silver,88,Sami Whitcomb,Seattle Storm,
Base Prizms Silver,89,Grace Berger,Indiana Fever,
Base Prizms Silver,90,Kayla Thornton,New York Liberty,
Base Prizms Silver,91,Jordin Canada,Atlanta Dream,
Base Prizms Silver,92,Sevgi Uzun,Dallas Wings,
Base Prizms Silver,93,Kamilla Cardoso,Chicago Sky,
Base Prizms Silver,94,Maddy Siegrist,Dallas Wings,
Base Prizms Silver,95,Olivia Epoupa,Minnesota Lynx,
Base Prizms Silver,96,Allisha Gray,Atlanta Dream,
Base Prizms Silver,97,Aari McDonald,Los Angeles Sparks,
Base Prizms Silver,98,Lisa Leslie,Los Angeles Sparks,
Base Prizms Silver,99,Breanna Stewart,New York Liberty,
Base Prizms Silver,100,Ruth Riley,Detroit Shock,
Base Prizms Silver,101,Alysha Clark,Las Vegas Aces,
Base Prizms Silver,102,Tyasha Harris,Connecticut Sun,
Base Prizms Silver,103,Jordan Horston,Seattle Storm,
Base Prizms Silver,104,Ivana Dojkic,New York Liberty,
Base Prizms Silver,105,Teaira McCowan,Dallas Wings,
Base Prizms Silver,106,Dawn Staley,Charlotte Sting,
Base Prizms Silver,107,Lindsay Allen,Chicago Sky,
Base Prizms Silver,108,Lauren Jackson,Seattle Storm,
Base Prizms Silver,109,Mercedes Russell,Seattle Storm,
Base Prizms Silver,110,Lexie Brown,Los Angeles Sparks,
Base Prizms Silver,111,Alanna Smith,Minnesota Lynx,
Base Prizms Silver,112,Sue Bird,Seattle Storm,
Base Prizms Silver,113,Brittney Griner,Phoenix Mercury,
Base Prizms Silver,114,Cheyenne Parker-Tyus,Atlanta Dream,
Base Prizms Silver,115,Kahleah Copper,Phoenix Mercury,
Base Prizms Silver,116,DeWanna Bonner,Connecticut Sun,
Base Prizms Silver,117,Sophie Cunningham,Phoenix Mercury,
Base Prizms Silver,118,DiJonai Carrington,Connecticut Sun,
Base Prizms Silver,119,Katie Douglas,Indiana Fever,
Base Prizms Silver,120,Monique Billings,Phoenix Mercury,
Base Prizms Silver,121,Lou Lopez Senechal,Dallas Wings,
Base Prizms Silver,122,Kiah Stokes,Las Vegas Aces,
Base Prizms Silver,123,Dorka Juhasz,Minnesota Lynx,
Base Prizms Silver,124,Rebecca Allen,Phoenix Mercury,
Base Prizms Silver,125,Cheryl Miller,Phoenix Mercury,
Base Prizms Silver,126,Kate Martin,Las Vegas Aces,
Base Prizms Silver,127,Cameron Brink,Los Angeles Sparks,
Base Prizms Silver,128,Katie Lou Samuelson,Indiana Fever,
Base Prizms Silver,129,Kia Nurse,Los Angeles Sparks,
Base Prizms Silver,130,Natasha Howard,Dallas Wings,
Base Prizms Silver,131,Moriah Jefferson,Chicago Sky,
Base Prizms Silver,132,Marina Mabrey,Connecticut Sun,
Base Prizms Silver,133,Kristy Wallace,Indiana Fever,
Base Prizms Silver,134,Shakira Austin,Washington Mystics,
Base Prizms Silver,135,Ticha Penicheiro,Sacramento Monarchs,
Base Prizms Silver,136,Temi Fagbenle,Indiana Fever,
Base Prizms Silver,137,NaLyssa Smith,Indiana Fever,
Base Prizms Silver,138,Bridget Carleton,Minnesota Lynx,
Base Prizms Silver,139,Nancy Lieberman,Phoenix Mercury,
Base Prizms Silver,140,Erica Wheeler,Indiana Fever,
Base Prizms Silver,141,Jacy Sheldon,Dallas Wings,
Base Prizms Silver,142,Aaliyah Edwards,Washington Mystics,
Base Prizms Silver,143,Cameron Brink,Los Angeles Sparks,
Base Prizms Silver,144,Rickea Jackson,Los Angeles Sparks,
Base Prizms Silver,145,Caitlin Clark,Indiana Fever,
Base Prizms Silver,146,Nika Muhl,Seattle Storm,
Base Prizms Silver,147,Angel Reese,Chicago Sky,
Base Prizms Silver,148,Kate Martin,Las Vegas Aces,
Base Prizms Silver,149,Kamilla Cardoso,Chicago Sky,
Base Prizms Silver,150,Alissa Pili,Minnesota Lynx,
Base Prizms Snake Skin,1,Jackie Young,Las Vegas Aces,
Base Prizms Snake Skin,2,Haley Jones,Atlanta Dream,
Base Prizms Snake Skin,3,Aliyah Boston,Indiana Fever,
Base Prizms Snake Skin,4,Jacy Sheldon,Dallas Wings,
Base Prizms Snake Skin,5,Betnijah Laney-Hamilton,New York Liberty,
Base Prizms Snake Skin,6,Isabelle Harrison,Chicago Sky,
Base Prizms Snake Skin,7,Elena Delle Donne,Washington Mystics,
Base Prizms Snake Skin,8,Diamond DeShields,Chicago Sky,
Base Prizms Snake Skin,9,Joyner Holmes,Seattle Storm,
Base Prizms Snake Skin,10,Angel Reese,Chicago Sky,
Base Prizms Snake Skin,11,Natasha Cloud,Phoenix Mercury,
Base Prizms Snake Skin,12,Kristi Toliver,Washington Mystics,
Base Prizms Snake Skin,13,Kayla McBride,Minnesota Lynx,
Base Prizms Snake Skin,14,Jonquel Jones,New York Liberty,
Base Prizms Snake Skin,15,Ruthie Bolton,Sacramento Monarchs,
Base Prizms Snake Skin,16,Lexie Hull,Indiana Fever,
Base Prizms Snake Skin,17,Sabrina Ionescu,New York Liberty,
Base Prizms Snake Skin,18,Natisha Hiedeman,Minnesota Lynx,
Base Prizms Snake Skin,19,Dearica Hamby,Los Angeles Sparks,
Base Prizms Snake Skin,20,Myisha Hines-Allen,Minnesota Lynx,
Base Prizms Snake Skin,21,Cynthia Cooper-Dyke,Houston Comets,
Base Prizms Snake Skin,22,Caitlin Clark,Indiana Fever,
Base Prizms Snake Skin,23,Li Yueru,Los Angeles Sparks,
Base Prizms Snake Skin,24,Elizabeth Williams,Chicago Sky,
Base Prizms Snake Skin,25,Rachel Banham,Chicago Sky,
Base Prizms Snake Skin,26,Napheesa Collier,Minnesota Lynx,
Base Prizms Snake Skin,27,Brionna Jones,Connecticut Sun,
Base Prizms Snake Skin,28,Arike Ogunbowale,Dallas Wings,
Base Prizms Snake Skin,29,Kalani Brown,Dallas Wings,
Base Prizms Snake Skin,30,Leonie Fiebich,New York Liberty,
Base Prizms Snake Skin,31,Jaelyn Brown,Dallas Wings,
Base Prizms Snake Skin,32,Cappie Pondexter,New York Liberty,
Base Prizms Snake Skin,33,Jaylyn Sherrod,New York Liberty,
Base Prizms Snake Skin,34,Stefanie Dolson,Washington Mystics,
Base Prizms Snake Skin,35,Veronica Burton,Connecticut Sun,
Base Prizms Snake Skin,36,Tina Charles,Atlanta Dream,
Base Prizms Snake Skin,37,Aerial Powers,Atlanta Dream,
Base Prizms Snake Skin,38,Maya Caldwell,Indiana Fever,
Base Prizms Snake Skin,39,Rhyne Howard,Atlanta Dream,
Base Prizms Snake Skin,40,Tamika Catchings,Indiana Fever,
Base Prizms Snake Skin,41,Marine Johannes,New York Liberty,
Base Prizms Snake Skin,42,Julie Vanloo,Washington Mystics,
Base Prizms Snake Skin,43,Satou Sabally,Dallas Wings,
Base Prizms Snake Skin,44,Alyssa Thomas,Connecticut Sun,
Base Prizms Snake Skin,45,Marquesha Davis,New York Liberty,
Base Prizms Snake Skin,46,Zia Cooke,Los Angeles Sparks,
Base Prizms Snake Skin,47,Stephanie Soares,Dallas Wings,
Base Prizms Snake Skin,48,Celeste Taylor,Phoenix Mercury,
Base Prizms Snake Skin,49,Jewell Loyd,Seattle Storm,
Base Prizms Snake Skin,50,Ezi Magbegor,Seattle Storm,
Base Prizms Snake Skin,51,Sug Sutton,Washington Mystics,
Base Prizms Snake Skin,52,Nneka Ogwumike,Seattle Storm,
Base Prizms Snake Skin,53,Courtney Vandersloot,New York Liberty,
Base Prizms Snake Skin,54,Laeticia Amihere,Atlanta Dream,
Base Prizms Snake Skin,55,Gabby Williams,Seattle Storm,
Base Prizms Snake Skin,56,Ariel Atkins,Washington Mystics,
Base Prizms Snake Skin,57,Tiffany Mitchell,Connecticut Sun,
Base Prizms Snake Skin,58,Diana Taurasi,Phoenix Mercury,
Base Prizms Snake Skin,59,Cheryl Ford,Detroit Shock,
Base Prizms Snake Skin,60,Rickea Jackson,Los Angeles Sparks,
Base Prizms Snake Skin,61,Erica Wheeler,Indiana Fever,
Base Prizms Snake Skin,62,Rae Burrell,Los Angeles Sparks,
Base Prizms Snake Skin,63,Diamond Miller,Minnesota Lynx,
Base Prizms Snake Skin,64,Kelsey Mitchell,Indiana Fever,
Base Prizms Snake Skin,65,Charisma Osborne,Phoenix Mercury,
Base Prizms Snake Skin,66,Chennedy Carter,Chicago Sky,
Base Prizms Snake Skin,67,Emily Engstler,Washington Mystics,
Base Prizms Snake Skin,68,Jade Melbourne,Washington Mystics,
Base Prizms Snake Skin,69,Victoria Vivians,Seattle Storm,
Base Prizms Snake Skin,70,Aaliyah Edwards,Washington Mystics,
Base Prizms Snake Skin,71,Nia Coffey,Atlanta Dream,
Base Prizms Snake Skin,72,Dana Evans,Chicago Sky,
Base Prizms Snake Skin,73,Sydney Colson,Las Vegas Aces,
Base Prizms Snake Skin,74,Sheryl Swoopes,Houston Comets,
Base Prizms Snake Skin,75,Nika Muhl,Seattle Storm,
Base Prizms Snake Skin,76,Skylar Diggins-Smith,Seattle Storm,
Base Prizms Snake Skin,77,Kelsey Plum,Las Vegas Aces,
Base Prizms Snake Skin,78,Megan Gustafson,Las Vegas Aces,
Base Prizms Snake Skin,79,Courtney Williams,Minnesota Lynx,
Base Prizms Snake Skin,80,Brittney Sykes,Washington Mystics,
Base Prizms Snake Skin,81,Tiffany Hayes,Las Vegas Aces,
Base Prizms Snake Skin,82,Karlie Samuelson,Washington Mystics,
Base Prizms Snake Skin,83,Alissa Pili,Minnesota Lynx,
Base Prizms Snake Skin,84,Chelsea Gray,Las Vegas Aces,
Base Prizms Snake Skin,85,Alana Beard,Los Angeles Sparks,
Base Prizms Snake Skin,86,A'ja Wilson,Las Vegas Aces,
Base Prizms Snake Skin,87,Nyara Sabally,New York Liberty,
Base Prizms Snake Skin,88,Sami Whitcomb,Seattle Storm,
Base Prizms Snake Skin,89,Grace Berger,Indiana Fever,
Base Prizms Snake Skin,90,Kayla Thornton,New York Liberty,
Base Prizms Snake Skin,91,Jordin Canada,Atlanta Dream,
Base Prizms Snake Skin,92,Sevgi Uzun,Dallas Wings,
Base Prizms Snake Skin,93,Kamilla Cardoso,Chicago Sky,
Base Prizms Snake Skin,94,Maddy Siegrist,Dallas Wings,
Base Prizms Snake Skin,95,Olivia Epoupa,Minnesota Lynx,
Base Prizms Snake Skin,96,Allisha Gray,Atlanta Dream,
Base Prizms Snake Skin,97,Aari McDonald,Los Angeles Sparks,
Base Prizms Snake Skin,98,Lisa Leslie,Los Angeles Sparks,
Base Prizms Snake Skin,99,Breanna Stewart,New York Liberty,
Base Prizms Snake Skin,100,Ruth Riley,Detroit Shock,
Base Prizms Snake Skin,101,Alysha Clark,Las Vegas Aces,
Base Prizms Snake Skin,102,Tyasha Harris,Connecticut Sun,
Base Prizms Snake Skin,103,Jordan Horston,Seattle Storm,
Base Prizms Snake Skin,104,Ivana Dojkic,New York Liberty,
Base Prizms Snake Skin,105,Teaira McCowan,Dallas Wings,
Base Prizms Snake Skin,106,Dawn Staley,Charlotte Sting,
Base Prizms Snake Skin,107,Lindsay Allen,Chicago Sky,
Base Prizms Snake Skin,108,Lauren Jackson,Seattle Storm,
Base Prizms Snake Skin,109,Mercedes Russell,Seattle Storm,
Base Prizms Snake Skin,110,Lexie Brown,Los Angeles Sparks,
Base Prizms Snake Skin,111,Alanna Smith,Minnesota Lynx,
Base Prizms Snake Skin,112,Sue Bird,Seattle Storm,
Base Prizms Snake Skin,113,Brittney Griner,Phoenix Mercury,
Base Prizms Snake Skin,114,Cheyenne Parker-Tyus,Atlanta Dream,
Base Prizms Snake Skin,115,Kahleah Copper,Phoenix Mercury,
Base Prizms Snake Skin,116,DeWanna Bonner,Connecticut Sun,
Base Prizms Snake Skin,117,Sophie Cunningham,Phoenix Mercury,
Base Prizms Snake Skin,118,DiJonai Carrington,Connecticut Sun,
Base Prizms Snake Skin,119,Katie Douglas,Indiana Fever,
Base Prizms Snake Skin,120,Monique Billings,Phoenix Mercury,
Base Prizms Snake Skin,121,Lou Lopez Senechal,Dallas Wings,
Base Prizms Snake Skin,122,Kiah Stokes,Las Vegas Aces,
